Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
509,40.0112200,-79.5887360,291.5,79,122,112
510,40.0112290,-79.5887450,291.5,80,122,112
511,40.0112400,-79.5887540,291.4,80,122,112
512,40.0112550,-79.5887620,291.1,80,122,112
513,40.0112730,-79.5887690,291.1,80,122,112
514,40.0112940,-79.5887740,291.2,80,122,112
515,40.0113190,-79.5887800,291.2,80,122,112
516,40.0113440,-79.5887850,291.2,80,122,112
517,40.0113680,-79.5887900,291.2,80,122,112
518,40.0113930,-79.5887940,291.3,80,122,112
519,40.0114140,-79.5887980,291.3,80,122,112
520,40.0114300,-79.5888020,291.3,79,122,112
521,40.0114450,-79.5888080,291.3,79,122,112
522,40.0114590,-79.5888120,291.4,79,122,112
523,40.0114690,-79.5888140,291.4,78,122,112
524,40.0114690,-79.5888140,291.4,77,122,112
525,40.0114860,-79.5888180,291.4,77,122,112
526,40.0114960,-79.5888210,291.4,77,122,112
527,40.0114960,-79.5888210,291.4,77,122,112
528,40.0115050,-79.5888240,291.4,76,122,112
529,40.0115050,-79.5888240,291.4,76,122,112
530,40.0115050,-79.5888240,291.4,76,122,112
531,40.0115150,-79.5888140,291.4,75,122,112
532,40.0115150,-79.5888140,291.4,75,122,112
533,40.0115260,-79.5888050,291.4,75,122,112
534,40.0115260,-79.5888050,291.4,75,122,112
535,40.0115360,-79.5888010,291.5,75,122,112
536,40.0115360,-79.5888010,291.5,75,122,112
537,40.0115480,-79.5887980,291.5,74,122,112
538,40.0115580,-79.5887950,291.5,74,122,112
539,40.0115710,-79.5887930,291.5,74,122,112
540,40.0115860,-79.5887930,291.5,74,122,112
541,40.0116040,-79.5887940,291.5,74,122,112
542,40.0116250,-79.5887960,291.5,74,122,112
543,40.0116480,-79.5887990,291.6,75,122,112
544,40.0116730,-79.5888050,291.6,75,122,112
545,40.0117010,-79.5888110,291.6,75,122,112
